pin14,tri,pdir,pstreet,pcity,tcity,condo,av1,value,taxes,homeowner,white,black,hispanic,asian,medhinc,poverty,college,squarefoot,beds,walkscore,walkfac,elem_score,high_school_score,avg_school_score,appeal
1.8032E+13,Southwest Suburban Cook County,NA,SUNNYSIDE,BROOKFIELD,BROOKFIELD,Non-condo,26686,212000,8560.4404,0,0.88971406,0.021165986,0.18455255,0.064611956,75435,0.037255626,0.19549982,2252,6,80,Very Walkable,6,10,8,NA
1.20242E+13,Northwest Suburban Cook County,N,CRESCENT,PARK RIDGE,NORWOOD PK,Non-condo,44992,415000,4553,1,0.94747663,0.001869159,0.058130842,0.037757009,74914,0.047686096,0.32460341,1323,3,42,Car-Dependent,8,8,8,NA
2.4274E+13,Southwest Suburban Cook County,S,TRIPP,ALSIP,ALSIP,Non-condo,20423,190000,3442.51,0,0.56213325,0.29133585,0.22454263,0.11580946,48836,0.15890688,0.093286097,1398,3,41,Car-Dependent,5,6,6,NA
1.51741E+13,Southwest Suburban Cook County,NA,OAK RIDGE,HILLSIDE,HILLSIDE,Non-condo,16173,97000,4853.7598,0,0.58888274,0.27958173,0.19922949,0.10346726,63750,0.078348778,0.21651222,1091,3,37,Car-Dependent,2,4,3,NA
3.1253E+13,Southwest Suburban Cook County,NA,WILLOW,PARK FOREST,PARK FOREST,Non-condo,12141,135000,5902.7598,0,0.30708882,0.62118238,0.064443819,0.031101149,67267,0.19263378,0.20403057,1088,3,21,Car-Dependent,2,1,2,NA
2.72431E+13,Southwest Suburban Cook County,NA,PAXTON,TINLEY PARK,TINLEY PK,Non-condo,22130,250000,3674.78,1,0.90523463,0.024755029,0.084321812,0.049381126,79423,0.014870825,0.19760555,1039,3,50,Somewhat Walkable,3,7,5,NA
1.01543E+13,Northwest Suburban Cook County,NA,ENFIELD,SKOKIE,SKOKIE,Non-condo,35300,277000,6490.9502,1,0.62969697,0.084545456,0.077575758,0.26090908,76557,0.009800822,0.36168194,1451,4,63,Somewhat Walkable,5,7,6,NA
1.0211E+13,Northwest Suburban Cook County,NA,THEOBALD,MORTON GROVE,MORTON GROVE,Non-condo,31175,342000,6133.8901,0,0.62735128,0.021860702,0.073462129,0.31418404,65819,0.047385003,0.31455576,1578,4,71,Very Walkable,6,10,8,NA
2.81942E+13,Southwest Suburban Cook County,NA,RIDGELAND,TINLEY PARK,TINLEY PK,Non-condo,17546,225000,4160.2402,0,0.89867109,0.023255814,0.082819171,0.065733269,66696,0.057627514,0.17845939,1120,3,14,Car-Dependent,4,7,6,NA
2.3021E+13,Southwest Suburban Cook County,NA,84TH,HICKORY HILLS,HICKORY HILL,Non-condo,31187,172500,1970.42,1,0.91194028,0.013930349,0.12164179,0.061940297,75929,0.08495532,0.18998654,1459,4,27,Car-Dependent,4,7,6,NA
2.40933E+13,Southwest Suburban Cook County,NA,OAK CENTER,OAK LAWN,OAK LAWN,Non-condo,18154,145000,4972.4502,0,0.90559286,0.021700224,0.12505592,0.063087247,62530,0.11148956,0.23978202,1270,3,51,Somewhat Walkable,6,6,6,3654
2.81411E+13,Southwest Suburban Cook County,NA,RIDGEWAY,MIDLOTHIAN,MIDLOTHIAN,Non-condo,15439,207000,2891.8799,1,0.65632248,0.17067951,0.25700018,0.14446227,55988,0.27345985,0.10813621,1122,3,63,Somewhat Walkable,4,2,3,NA
1.63031E+13,Southwest Suburban Cook County,NA,WENONAH,BERWYN,BERWYN,Non-condo,26234,302000,6054.0498,0,0.72822779,0.016311862,0.49903235,0.22781311,67411,0.10192585,0.181842,1920,4,52,Somewhat Walkable,6,2,4,0
1.02812E+13,Northwest Suburban Cook County,NA,BRUMMEL,SKOKIE,SKOKIE,Non-condo,32924,340500,4186.3701,0,0.61621439,0.060509019,0.084611498,0.28535312,58938,0.1313781,0.28882599,1274,3,48,Car-Dependent,9,6,8,NA
3.1172E+13,Southwest Suburban Cook County,NA,WOODGATE,MATTESON,MATTESON,Non-condo,14917,145000,3541.4299,1,0.050093926,0.90707576,0.03068253,0.023043206,70385,0.14587866,0.17790669,1687,3,7,Car-Dependent,4,1,3,NA
1.63243E+13,Southwest Suburban Cook County,W,PERSHING,CICERO,CHICAGO,Non-condo,24509,174000,7913.2998,0,0.62215835,0.013326366,0.80572248,0.31225502,52822,0.11946555,0.070474193,1944,3,40,Car-Dependent,3,1,2,NA
2.82641E+13,Southwest Suburban Cook County,NA,CENTRAL PARK,HAZEL CREST,HAZEL CREST,Non-condo,9750,110000,4489.23,0,0.1180369,0.83288556,0.035464805,0.025255239,48711,0.10629418,0.13048293,1054,3,40,Car-Dependent,2,1,2,NA
3.30512E+13,Southwest Suburban Cook County,NA,BERNADINE,LANSING,LANSING,Non-condo,21509,220000,5793.2002,1,0.55880523,0.3369633,0.15619166,0.08354076,69474,0.079863004,0.17140189,1713,4,15,Car-Dependent,1,5,3,NA
2.81821E+13,Southwest Suburban Cook County,NA,CHESTNUT,OAK FOREST,OAK FOREST,Non-condo,19813,260000,3755.78,1,0.90967572,0.024156492,0.076014176,0.050413549,78859,0.061526582,0.22769983,1296,3,21,Car-Dependent,3,7,5,NA
1.53333E+13,Southwest Suburban Cook County,N,CATHERINE,LA GRANGE PARK,LAGRANGE PK,Non-condo,39629,570000,9683.1396,1,0.96619111,0.004690248,0.033418018,0.014657025,108818,0.023104986,0.37636805,1875,4,74,Very Walkable,8,10,9,NA
2.82741E+13,Southwest Suburban Cook County,NA,COVENTRY,COUNTRY CLUB HILLS,CNTRY CL HLS,Non-condo,12124,139900,3467.6001,0,0.1180369,0.83288556,0.035464805,0.025255239,48711,0.10629418,0.13048293,1095,3,31,Car-Dependent,4,1,3,NA
1.52531E+13,Southwest Suburban Cook County,NA,DOWNING,RIVERSIDE,RIVERSIDE,Non-condo,29659,390000,6639.0098,0,0.90119684,0.014514897,0.12197606,0.062133946,97064,0.017579107,0.38648921,2099,3,43,Car-Dependent,6,8,7,NA
1.53641E+13,Southwest Suburban Cook County,NA,OLMSTED,RIVERSIDE,RIVERSIDE,Non-condo,29066,235000,5963.5601,0,0.90119684,0.014514897,0.12197606,0.062133946,97064,0.017579107,0.38648921,1620,4,58,Somewhat Walkable,4,8,6,NA
1.2013E+13,Northwest Suburban Cook County,NA,LINDEN,PARK RIDGE,PARK RIDGE,Non-condo,19199,230000,2286.1399,0,0.94747663,0.001869159,0.058130842,0.037757009,74914,0.047686096,0.32460341,1104,3,41,Car-Dependent,8,10,9,NA
3.21111E+13,Southwest Suburban Cook County,E,193RD,GLENWOOD,GLENWOOD,Non-condo,16569,172000,4378.6602,0,0.22091131,0.7196908,0.081163548,0.035191212,59313,0.16546619,0.13685474,1430,4,17,Car-Dependent,1,1,1,NA
3.1331E+13,Southwest Suburban Cook County,NA,IMPERIAL,RICHTON PARK,CHICAGO,Non-condo,12887,136000,3299.78,1,0.094335467,0.85937846,0.028212475,0.018955257,75798,0.051625445,0.21967815,1175,3,32,Car-Dependent,2,1,2,NA
1.01321E+13,Northwest Suburban Cook County,NA,DARROW,EVANSTON,EVANSTON,Non-condo,21023,155000,4886.1699,0,0.17566688,0.64866626,0.20147474,0.12079809,47171,0.13386552,0.1131921,2080,4,80,Very Walkable,6,9,8,NA
1.62122E+13,Southwest Suburban Cook County,S,51ST,CICERO,CICERO,Non-condo,18260,261500,5103.3398,0,0.43318105,0.089663051,0.86264992,0.43003997,38537,0.30624092,0.04528302,2304,4,69,Somewhat Walkable,2,3,3,NA
1.8251E+13,Southwest Suburban Cook County,NA,STICKNEY,BRIDGEVIEW,BRIDGEVIEW,Non-condo,17333,242500,3518.8899,1,0.86132461,0.011283728,0.19394931,0.1053148,57332,0.10779315,0.084972084,1248,3,41,Car-Dependent,6,7,7,NA
3.1022E+13,Southwest Suburban Cook County,NA,GOLFVIEW,HAZEL CREST,HAZEL CREST,Non-condo,15825,180000,4046.22,1,0.15229386,0.81633294,0.017814914,0.017341951,78292,0.038321309,0.34365061,1533,3,40,Car-Dependent,2,1,2,0
1.53333E+13,Southwest Suburban Cook County,N,KENSINGTON,LA GRANGE PARK,LA GRANGE PK,Non-condo,23688,365000,4291.7598,1,0.96619111,0.004690248,0.033418018,0.014657025,108818,0.023104986,0.37636805,1089,3,78,Very Walkable,8,10,9,NA
2.4333E+13,Southwest Suburban Cook County,NA,LOOMIS,CRESTWOOD,CRESTWOOD,Non-condo,25412,262500,3551.3701,1,0.92915273,0.027126217,0.053135473,0.027604915,55808,0.03763397,0.17393439,1080,3,21,Car-Dependent,3,7,5,NA
1.02331E+13,Northwest Suburban Cook County,NA,EAST PRAIRIE,SKOKIE,SKOKIE,Non-condo,8917,216000,2551.8799,1,0.57478833,0.044214487,0.081216685,0.34179994,75625,0.056793895,0.32061067,1344,3,80,Very Walkable,7,6,7,NA
2.72511E+13,Southwest Suburban Cook County,NA,WOODSTOCK,TINLEY PARK,TINLEY PARK,Non-condo,28538,306000,3883.5,0,0.90523463,0.024755029,0.084321812,0.049381126,79423,0.014870825,0.19760555,2030,4,54,Somewhat Walkable,3,7,5,NA
1.1191E+13,Northwest Suburban Cook County,NA,ASBURY,EVANSTON,EVANSTON,Non-condo,95034,1110000,19607.48,0,0.7821126,0.10599926,0.054839898,0.062937066,83750,0.097687259,0.48153263,4483,5,77,Very Walkable,7,9,8,NA
3.30741E+13,Southwest Suburban Cook County,NA,REDWOOD,LYNWOOD,LYNWOOD,Non-condo,15699,142000,5520.0698,1,0.34585676,0.59445226,0.07970506,0.0332397,44395,0.29113361,0.13905884,1500,3,9,Car-Dependent,1,5,3,NA
2.91243E+13,Southwest Suburban Cook County,NA,YATES,CALUMET CITY,CALUMET CITY,Non-condo,8641,120000,1420.67,1,0.13353984,0.80450869,0.099122353,0.045947343,39119,0.10613041,0.078136072,1918,4,74,Very Walkable,1,5,3,NA
2.4333E+13,Southwest Suburban Cook County,W,135TH,CRESTWOOD,CRESTWOOD,Non-condo,15893,135500,4909.1099,0,0.92915273,0.027126217,0.053135473,0.027604915,55808,0.03763397,0.17393439,992,3,20,Car-Dependent,3,7,5,NA
2.8341E+13,Southwest Suburban Cook County,NA,177TH,COUNTRY CLUB HILLS,CTRY CLB HLS,Non-condo,9192,110000,2396.3201,1,0.10660633,0.8566516,0.022624435,0.018280543,57369,0.11017109,0.20605376,1417,3,20,Car-Dependent,4,1,3,NA
3.23221E+13,Southwest Suburban Cook County,NA,COMMERCIAL,SOUTH CHICAGO HEIGHTS,SO HEIGHTS,Non-condo,7290,83000,1851.48,0,0.63434637,0.16594307,0.35214666,0.17028461,49653,0.15979631,0.066440351,572,2,65,Somewhat Walkable,3,1,2,NA
1.50932E+13,Southwest Suburban Cook County,NA,ST PAUL,BELLWOOD,BELLWOOD,Non-condo,13459,147000,4034.78,0,0.089608103,0.86811978,0.075297229,0.03148393,46731,0.13021667,0.079837762,1008,3,74,Very Walkable,1,4,3,NA
1.61931E+13,Southwest Suburban Cook County,NA,HOME,BERWYN,BERWYN,Non-condo,30362,185000,7478.1401,1,0.61398083,0.09279307,0.57160532,0.26229507,55258,0.093225703,0.15685344,2577,6,70,Very Walkable,6,2,4,NA
2.22821E+13,Southwest Suburban Cook County,NA,WALKER,LEMONT,LEMONT,Non-condo,34019,385000,4178.2998,1,0.95829457,0.005957922,0.048221931,0.026624465,91146,0.040505864,0.27785924,1791,4,10,Car-Dependent,6,7,7,NA
1.63243E+13,Southwest Suburban Cook County,S,56TH,CICERO,CICERO,Non-condo,10806,164500,2792.48,1,0.62215835,0.013326366,0.80572248,0.31225502,52822,0.11946555,0.070474193,966,2,46,Car-Dependent,3,1,2,NA
1.90913E+13,Southwest Suburban Cook County,W,51ST,CHICAGO,CHICAGO,Non-condo,25533,191000,3992.4099,1,0.75041366,0.009100937,0.42608935,0.21318257,68750,0.043362595,0.10960362,1458,3,62,Somewhat Walkable,6,3,5,NA
2.80412E+13,Southwest Suburban Cook County,W,139TH,CRESTWOOD,CRESTWOOD,Non-condo,17639,154000,2804.8,1,0.91023737,0.025222551,0.068100892,0.046439171,67321,0.043412723,0.20560747,1264,3,42,Car-Dependent,5,2,4,NA
1.6314E+13,Southwest Suburban Cook County,NA,EUCLID,BERWYN,BERWYN,Non-condo,25454,295000,4184.6401,1,0.62924021,0.017273752,0.61033922,0.30904993,55669,0.14992963,0.10060584,2131,4,77,Very Walkable,4,2,3,NA
2.8084E+13,Southwest Suburban Cook County,NA,MENARD,OAK FOREST,OAK FOREST,Non-condo,17593,199900,5223.4302,1,0.90967572,0.024156492,0.076014176,0.050413549,78859,0.061526582,0.22769983,1258,3,25,Car-Dependent,3,7,5,NA
3.30731E+13,Southwest Suburban Cook County,NA,ORCHARD,LYNWOOD,LYNWOOD,Non-condo,14267,149999,2760.96,1,0.34585676,0.59445226,0.07970506,0.0332397,44395,0.29113361,0.13905884,1052,3,21,Car-Dependent,1,5,3,NA
1.61932E+13,Southwest Suburban Cook County,NA,GROVE,BERWYN,CHICAGO,Non-condo,40361,305000,8176.6001,0,0.5010516,0.1515936,0.56511891,0.30254003,43581,0.16193227,0.071256623,4639,10,79,Very Walkable,6,2,4,NA
1.52611E+13,Southwest Suburban Cook County,S,8TH,NORTH RIVERSIDE,RIVERSIDE,Non-condo,23969,215000,3371.0901,1,0.83712047,0.047255177,0.24150412,0.098532073,54861,0.07290329,0.19065495,1184,3,50,Somewhat Walkable,5,10,8,NA
2.40931E+13,Southwest Suburban Cook County,NA,MAPLE,OAK LAWN,OAK LAWN,Non-condo,23147,205000,4084.0701,1,0.90559286,0.021700224,0.12505592,0.063087247,62530,0.11148956,0.23978202,1217,3,62,Somewhat Walkable,6,6,6,NA
1.22832E+13,Northwest Suburban Cook County,NA,LINCOLN,FRANKLIN PARK,FRANKLIN PK,Non-condo,15410,214900,2818.8,1,0.72682154,0.018497631,0.4137153,0.23212272,56591,0.11751638,0.088637121,1091,4,53,Somewhat Walkable,4,8,6,NA
1.5181E+13,Southwest Suburban Cook County,NA,CALVIN,BERKELEY,BERKELEY,Non-condo,15953,110000,4160.3999,1,0.48994038,0.30551416,0.30029806,0.16877794,61747,0.032496031,0.14399104,1158,3,14,Car-Dependent,4,5,5,NA
2.53121E+13,Southwest Suburban Cook County,NA,HONORE,BLUE ISLAND,BLUE ISLAND,Non-condo,7226,90000,1197.88,1,0.35803586,0.30712086,0.50443923,0.29896721,43079,0.22641842,0.041118857,1445,3,58,Somewhat Walkable,2,2,2,NA
2.7312E+13,Southwest Suburban Cook County,NA,KARLI,ORLAND PARK,ORLAND PK,Non-condo,47561,652323,8583.96,1,0.90995592,0.014977974,0.053039648,0.060088105,103532,0.032865047,0.25627926,4194,4,4,Car-Dependent,8,10,9,NA
1.61731E+13,Southwest Suburban Cook County,S,HIGHLAND,OAK PARK,OAK PARK,Non-condo,30916,320000,5888.0498,1,0.55773467,0.30321726,0.10268841,0.085720584,69315,0.050660316,0.39424118,1430,3,74,Very Walkable,7,3,5,NA
3.21832E+13,Southwest Suburban Cook County,NA,WYSTERIA,OLYMPIA FIELDS,OLYMPIA FLDS,Non-condo,36790,430560,8406.6201,0,0.47513813,0.38623807,0.18834756,0.12179809,62123,0.16943097,0.15998979,2712,4,22,Car-Dependent,2,1,2,NA
1.63113E+13,Southwest Suburban Cook County,NA,CLINTON,BERWYN,BERWYN,Non-condo,21057,300000,4452.23,1,0.74318427,0.044892766,0.35714287,0.17648128,53453,0.11398301,0.22540872,1932,4,81,Very Walkable,4,2,3,NA
2.82122E+13,Southwest Suburban Cook County,NA,OAK,OAK FOREST,OAK FOREST,Non-condo,23548,185000,5564.8101,0,0.73740935,0.086027823,0.17813051,0.1504997,63726,0.099258527,0.10934256,2149,4,48,Car-Dependent,4,7,6,NA
1.02331E+13,Northwest Suburban Cook County,NA,HAMLIN,SKOKIE,SKOKIE,Non-condo,29584,340000,4965.27,1,0.57478833,0.044214487,0.081216685,0.34179994,75625,0.056793895,0.32061067,992,2,72,Very Walkable,9,9,9,0
2.40542E+13,Southwest Suburban Cook County,NA,MENARD,OAK LAWN,OAK LAWN,Non-condo,12897,149900,2795.2,0,0.8817175,0.016743181,0.18660545,0.080205239,65000,0.15204678,0.10659224,944,2,55,Somewhat Walkable,7,6,7,NA
3.21822E+13,Southwest Suburban Cook County,NA,COVE,FLOSSMOOR,FLOSSMOOR,Non-condo,20695,245000,6230.9702,1,0.47513813,0.38623807,0.18834756,0.12179809,62123,0.16943097,0.15998979,2119,2,30,Car-Dependent,3,1,2,NA
2.8223E+13,Southwest Suburban Cook County,NA,TERRY,OAK FOREST,BROOKLYN,Non-condo,14261,160000,5358.7798,0,0.67745149,0.091587856,0.32404181,0.18367347,58681,0.092030846,0.081748068,1346,3,12,Car-Dependent,4,1,3,2297
3.20612E+13,Southwest Suburban Cook County,NA,LEXINGTON,HOMEWOOD,HOMEWOOD,Non-condo,16287,135000,4826.1299,1,0.78719848,0.14664437,0.076188199,0.042990208,84167,0.060584206,0.28729415,1392,3,58,Somewhat Walkable,2,1,2,NA
1.02022E+13,Northwest Suburban Cook County,NA,MARMORA,MORTON GROVE,MORTON GRV,Non-condo,24640,240000,4848.0898,0,0.65955555,0.011733334,0.063822225,0.30453333,70335,0.095450491,0.32595897,998,2,71,Very Walkable,7,10,9,NA
2.71741E+13,Southwest Suburban Cook County,NA,SCOTSGLEN,ORLAND PARK,ORLAND PARK,Non-condo,24700,228000,6330.7998,0,0.89912933,0.024421321,0.040985346,0.057549372,92352,0.095388502,0.38576543,2188,2,26,Car-Dependent,8,10,9,NA
1.8032E+13,Southwest Suburban Cook County,NA,VERNON,BROOKFIELD,BROOKFIELD,Non-condo,34418,373200,7884.8101,0,0.88971406,0.021165986,0.18455255,0.064611956,75435,0.037255626,0.19549982,1735,3,73,Very Walkable,6,10,8,NA
1.50833E+13,Southwest Suburban Cook County,NA,MADISON,HILLSIDE,HILLSIDE,Non-condo,12451,190000,2597.1699,1,0.35187092,0.44061106,0.29763129,0.17868178,52257,0.16931571,0.12966371,1179,3,56,Somewhat Walkable,2,4,3,NA
1.61733E+13,Southwest Suburban Cook County,S,LYMAN,OAK PARK,OAK PARK,Non-condo,29512,390100,9249.8496,0,0.55773467,0.30321726,0.10268841,0.085720584,69315,0.050660316,0.39424118,1371,3,72,Very Walkable,5,3,4,NA
1.60742E+13,Southwest Suburban Cook County,NA,WASHINGTON,OAK PARK,CHICAGO,Non-condo,46114,187000,14453.39,0,0.68252486,0.19900498,0.065609455,0.078980103,68750,0.08158765,0.47976059,3072,8,84,Very Walkable,5,10,8,NA
1.23211E+13,Northwest Suburban Cook County,E,DICKENS,NORTHLAKE,NORTHLAKE,Non-condo,23690,254000,3308.6001,0,0.72717172,0.011113169,0.46527135,0.22985739,61858,0.077201679,0.05623332,1026,3,24,Car-Dependent,6,5,6,NA
2.4013E+13,Southwest Suburban Cook County,S,RICHMOND,EVERGREEN PARK,EVERGREEN PK,Non-condo,17204,235000,6145.3101,0,0.52378786,0.36626452,0.13726383,0.082176186,64134,0.14369237,0.19968519,1553,3,56,Somewhat Walkable,6,5,6,NA
1.63312E+13,Southwest Suburban Cook County,S,55TH,CICERO,CICERO,Non-condo,12397,130000,2448.5701,1,0.55425882,0.019656019,0.88636363,0.38144964,44853,0.19985826,0.032196011,1008,3,62,Somewhat Walkable,3,1,2,NA
1.63132E+13,Southwest Suburban Cook County,NA,GROVE,BERWYN,BERWYN,Non-condo,24325,185000,5841.9702,0,0.62924021,0.017273752,0.61033922,0.30904993,55669,0.14992963,0.10060584,970,2,72,Very Walkable,4,8,6,NA
3.00741E+13,Southwest Suburban Cook County,NA,MACKINAW,CALUMET CITY,CALUMET CITY,Non-condo,11957,135900,2039.46,1,0.26081803,0.5764671,0.24599881,0.12596326,41689,0.23008016,0.052176647,1170,3,63,Somewhat Walkable,4,5,5,NA
1.0221E+13,Northwest Suburban Cook County,NA,BOB-O-LINK,SKOKIE,SKOKIE,Non-condo,30697,505000,6610.0898,1,0.57357913,0.11755751,0.091339648,0.27723274,79324,0.046664421,0.298686,1849,3,63,Somewhat Walkable,7,6,7,NA
3.12442E+13,Southwest Suburban Cook County,NA,FARRAGUT,PARK FOREST,PARK FOREST,Non-condo,9000,108000,2330.8899,1,0.24612634,0.68742549,0.06227652,0.025327772,73088,0.14511873,0.15772501,1392,3,39,Car-Dependent,2,1,2,NA
3.11532E+13,Southwest Suburban Cook County,NA,CARRICK,MATTESON,MATTESON,Non-condo,39228,353400,7091.0498,0,0.13327803,0.81515276,0.039540991,0.027789298,80137,0.066568702,0.23306392,3733,4,32,Car-Dependent,2,1,2,NA
1.51823E+13,Southwest Suburban Cook County,N,HILLSIDE,HILLSIDE,HILLSIDE,Non-condo,35925,466000,7406.5898,1,0.58888274,0.27958173,0.19922949,0.10346726,63750,0.078348778,0.21651222,4360,4,27,Car-Dependent,2,4,3,NA
2.40521E+13,Southwest Suburban Cook County,W,88TH,OAK LAWN,OAK LAWN,Non-condo,18109,240000,3843.6399,0,0.88269031,0.018248174,0.14416058,0.078467153,60568,0.033088237,0.12972689,1242,3,57,Somewhat Walkable,7,6,7,NA
1.83231E+13,Southwest Suburban Cook County,NA,FORESTWOODS,WILLOW SPRINGS,WESTERN SPGS,Non-condo,21570,220000,5181.5498,0,0.89306247,0.014053916,0.066436693,0.07665772,86799,0.060751297,0.30259067,1283,3,8,Car-Dependent,6,7,7,NA
2.82741E+13,Southwest Suburban Cook County,NA,INDIAN HILL,COUNTRY CLUB HILLS,CNTRY CLB HL,Non-condo,7868,108000,3230.04,1,0.1180369,0.83288556,0.035464805,0.025255239,48711,0.10629418,0.13048293,1034,3,31,Car-Dependent,4,1,3,NA
3.12632E+13,Southwest Suburban Cook County,NA,EUCLID,RICHTON PARK,RICHTON PARK,Non-condo,9338,88500,2612.0701,0,0.18239582,0.76079237,0.040179405,0.020370025,52241,0.088888891,0.24160951,1000,2,38,Car-Dependent,2,1,2,NA
2.90241E+13,Southwest Suburban Cook County,NA,KIMBARK,DOLTON,DOLTON,Non-condo,7504,86000,4620.7402,0,0.044695482,0.93099213,0.024066798,0.013015717,53165,0.12108559,0.11227094,1127,3,49,Car-Dependent,2,1,2,NA
1.51043E+13,Southwest Suburban Cook County,S,9TH,MAYWOOD,MAYWOOD,Non-condo,15628,168000,5296.8701,0,0.06445533,0.83264232,0.15831135,0.079532601,36204,0.25091979,0.020603385,1326,4,67,Somewhat Walkable,2,1,2,NA
3.2034E+13,Southwest Suburban Cook County,E,MULBERRY,GLENWOOD,GLENWOOD,Non-condo,9754,109900,2771.4299,0,0.22091131,0.7196908,0.081163548,0.035191212,59313,0.16546619,0.13685474,764,2,29,Car-Dependent,3,1,2,NA
1.01341E+13,Northwest Suburban Cook County,NA,DARROW,EVANSTON,EVANSTON,Non-condo,20930,95000,4488.6602,0,0.39230537,0.42199335,0.16570736,0.12965769,60735,0.15643802,0.28249097,1281,3,93,Walker's Paradise,7,9,8,930
3.22031E+13,Southwest Suburban Cook County,NA,16TH,CHICAGO HEIGHTS,CHICAGO,Non-condo,10060,89000,3290.48,0,0.43068391,0.29524449,0.42127374,0.23138969,46698,0.2069888,0.099481694,1808,4,37,Car-Dependent,3,1,2,NA
2.41041E+13,Southwest Suburban Cook County,S,KOLIN,OAK LAWN,OAK LAWN,Non-condo,7596,184500,1634.46,1,0.82536715,0.089452602,0.12389853,0.069692925,46828,0.043916084,0.19300699,1679,3,42,Car-Dependent,5,5,5,NA
2.4121E+13,Southwest Suburban Cook County,S,ALBANY,EVERGREEN PARK,EVERGREEN PK,Non-condo,14455,218000,3962.24,1,0.76241332,0.16113922,0.1092374,0.052838672,65635,0.078748956,0.16829564,650,2,63,Somewhat Walkable,6,5,6,NA
1.6071E+13,Southwest Suburban Cook County,N,GROVE,OAK PARK,OAK PARK,Non-condo,58099,565000,17492.391,1,0.86078489,0.071612716,0.039243769,0.041535378,159800,0.012016413,0.54132473,2820,4,85,Very Walkable,7,10,9,1720
1.50311E+13,Southwest Suburban Cook County,N,23RD,MELROSE PARK,MELROSE PARK,Non-condo,17456,255000,3140.3799,1,0.58999997,0.027708333,0.63999999,0.34645835,54353,0.12150493,0.074629933,1092,4,77,Very Walkable,2,8,5,NA
2.22941E+13,Southwest Suburban Cook County,NA,KEEPATAW,LEMONT,LEMONT,Non-condo,32149,355000,4123.1099,1,0.95959598,0.000789141,0.049873736,0.025568182,88200,0.003603604,0.25634727,2005,3,42,Car-Dependent,6,7,7,NA
1.22932E+13,Northwest Suburban Cook County,NA,WINTERS,MELROSE PARK,MELROSE PARK,Non-condo,18396,209900,2531.03,0,0.66725212,0.041959405,0.51834506,0.26385635,57176,0.040567953,0.065295085,1363,3,29,Car-Dependent,6,5,6,NA
3.02031E+13,Southwest Suburban Cook County,NA,LINCOLN,CALUMET CITY,CHICAGO,Non-condo,5752,39900,359.91,0,0.26579261,0.63017195,0.14915717,0.08155968,47781,0.23426062,0.082641937,999,3,36,Car-Dependent,1,5,3,NA
1.93041E+13,Southwest Suburban Cook County,NA,NATCHEZ,BURBANK,BURBANK,Non-condo,6646,155000,848.67999,0,0.81498414,0.01565248,0.26626801,0.14192754,47203,0.089639843,0.066518456,1152,3,47,Car-Dependent,6,5,6,NA
1.80442E+13,Southwest Suburban Cook County,NA,8TH,LA GRANGE,LAGRANGE,Non-condo,26238,382000,5084.1899,1,0.95486283,0.008478803,0.046882793,0.019201996,125982,0.02724319,0.40189952,1512,3,70,Very Walkable,8,10,9,NA
1.22533E+13,Northwest Suburban Cook County,N,77TH,ELMWOOD PARK,NORIDGE,Non-condo,27600,433000,6401.3501,0,0.8075549,0.039305769,0.23711076,0.12710567,44801,0.062978297,0.16685484,2935,8,69,Somewhat Walkable,6,8,7,NA
1.22513E+13,Northwest Suburban Cook County,W,CRESSETT,ELMWOOD PARK,ELMWOOD PARK,Non-condo,21541,272000,4855.5,1,0.88166791,0.006198347,0.1957175,0.097483099,74063,0.053928837,0.20163083,1100,2,66,Somewhat Walkable,5,8,7,NA
1.2363E+13,Northwest Suburban Cook County,N,76TH,ELMWOOD PARK,ELMWOOD PARK,Non-condo,32581,507000,7090.7998,0,0.90013969,0.012104283,0.14175978,0.06215084,77760,0.063967898,0.25752389,2161,4,50,Somewhat Walkable,6,8,7,NA
2.71341E+13,Southwest Suburban Cook County,NA,MIMOSA,ORLAND PARK,ORLAND PARK,Non-condo,26393,325000,4908.5898,0,0.91205913,0.012628985,0.066995226,0.060680732,70043,0.063858904,0.23460545,1827,3,47,Car-Dependent,3,7,5,NA
